"","x","fit1","fit3"
"2649",-2.352,-1.79596610933996,4.9333452240315
"2650",-2.351,-1.788377172775,4.93007755458702
"2651",-2.35,-1.78078823621004,4.92680619306814
"2652",-2.349,-1.77319929964508,4.92353114311858
"2653",-2.348,-1.76561036308012,4.92025240838205
"2654",-2.347,-1.75802142651516,4.91696999250224
"2655",-2.346,-1.7504324899502,4.91368389912286
"2656",-2.345,-1.74284355338524,4.91039413188762
"2657",-2.344,-1.73525461682027,4.90710069444022
"2658",-2.343,-1.72766568025531,4.90380359042437
"2659",-2.342,-1.72007674369035,4.90050282348377
"2660",-2.341,-1.71248780712539,4.89719839726213
"2661",-2.34,-1.70489887056043,4.89389031540314
"2662",-2.339,-1.69730993399547,4.89057858155053
"2663",-2.338,-1.68972099743051,4.88726319934799
"2664",-2.337,-1.68213206086554,4.88394417243922
"2665",-2.336,-1.67454312430058,4.88062150446794
"2666",-2.335,-1.66695418773562,4.87729519907784
"2667",-2.334,-1.65936525117066,4.87396525991264
"2668",-2.333,-1.6517763146057,4.87063169061603
"2669",-2.332,-1.64418737804074,4.86729449483172
"2670",-2.331,-1.63659844147578,4.86395367620342
"2671",-2.33,-1.62900950491082,4.86060923837483
"2672",-2.329,-1.62142056834585,4.85726118498966
"2673",-2.328,-1.61383163178089,4.85390951969161
"2674",-2.327,-1.60624269521593,4.85055424612438
"2675",-2.326,-1.59865375865097,4.84719536793169
"2676",-2.325,-1.59106482208601,4.84383288875723
"2677",-2.324,-1.58347588552105,4.84046681224471
"2678",-2.323,-1.57588694895609,4.83709714203784
"2679",-2.322,-1.56829801239112,4.83372388178033
"2680",-2.321,-1.56070907582616,4.83034703511586
"2681",-2.32,-1.5531201392612,4.82696660568817
"2682",-2.319,-1.54553120269624,4.82358259714093
"2683",-2.318,-1.53794226613128,4.82019501311787
"2684",-2.317,-1.53035332956632,4.81680385726268
"2685",-2.316,-1.52276439300136,4.81340913321907
"2686",-2.315,-1.5151754564364,4.81001084463076
"2687",-2.314,-1.50758651987143,4.80660899514143
"2688",-2.313,-1.49999758330647,4.80320358839479
"2689",-2.312,-1.49240864674151,4.79979462803456
"2690",-2.311,-1.48481971017655,4.79638211770444
"2691",-2.31,-1.47723077361159,4.79296606104813
"2692",-2.309,-1.46964183704663,4.78954646170933
"2693",-2.308,-1.46205290048167,4.78612332333175
"2694",-2.307,-1.45446396391671,4.7826966495591
"2695",-2.306,-1.44687502735174,4.77926644403508
"2696",-2.305,-1.43928609078678,4.77583271040339
"2697",-2.304,-1.43169715422182,4.77239545230775
"2698",-2.303,-1.42410821765686,4.76895467339185
"2699",-2.302,-1.4165192810919,4.76551037729941
"2700",-2.301,-1.40893034452694,4.76206256767411
"2701",-2.3,-1.40134140796198,4.75861124815968
"2702",-2.299,-1.39375247139701,4.75515642239982
"2703",-2.298,-1.38616353483205,4.75169809403822
"2704",-2.297,-1.37857459826709,4.7482362667186
"2705",-2.296,-1.37098566170213,4.74477094408466
"2706",-2.295,-1.36339672513717,4.74130212978011
"2707",-2.294,-1.35580778857221,4.73782982744865
"2708",-2.293,-1.34821885200725,4.73435404073398
"2709",-2.292,-1.34062991544228,4.73087477327982
"2710",-2.291,-1.33304097887732,4.72739202872986
"2711",-2.29,-1.32545204231236,4.72390581072781
"2712",-2.289,-1.3178631057474,4.72041612291737
"2713",-2.288,-1.31027416918244,4.71692296894225
"2714",-2.287,-1.30268523261748,4.71342635244617
"2715",-2.286,-1.29509629605252,4.70992627707281
"2716",-2.285,-1.28750735948756,4.70642274646589
"2717",-2.284,-1.27991842292259,4.7029157642691
"2718",-2.283,-1.27232948635763,4.69940533412616
"2719",-2.282,-1.26474054979267,4.69589145968078
"2720",-2.281,-1.25715161322771,4.69237414457665
"2721",-2.28,-1.24956267666275,4.68885339245747
"2722",-2.279,-1.24197374009779,4.68532920696697
"2723",-2.278,-1.23438480353283,4.68180159174883
"2724",-2.277,-1.22679586696787,4.67827055044677
"2725",-2.276,-1.2192069304029,4.67473608670449
"2726",-2.275,-1.21161799383794,4.67119820416569
"2727",-2.274,-1.20402905727298,4.66765690647408
"2728",-2.273,-1.19644012070802,4.66411219727337
"2729",-2.272,-1.18885118414306,4.66056408020726
"2730",-2.271,-1.1812622475781,4.65701255891945
"2731",-2.27,-1.17367331101314,4.65345763705365
"2732",-2.269,-1.16608437444818,4.64989931825357
"2733",-2.268,-1.15849543788321,4.64633760616291
"2734",-2.267,-1.15090650131825,4.64277250442537
"2735",-2.266,-1.14331756475329,4.63920401668466
"2736",-2.265,-1.13572862818833,4.63563214658449
"2737",-2.264,-1.12813969162337,4.63205689776856
"2738",-2.263,-1.12055075505841,4.62847827388057
"2739",-2.262,-1.11296181849345,4.62489627856423
"2740",-2.261,-1.10537288192848,4.62131091546325
"2741",-2.26,-1.09778394536352,4.61772218822132
"2742",-2.259,-1.09019500879856,4.61413010048216
"2743",-2.258,-1.0826060722336,4.61053465588947
"2744",-2.257,-1.07501713566864,4.60693585808696
"2745",-2.256,-1.06742819910367,4.60333371071832
"2746",-2.255,-1.05983926253872,4.59972821742727
"2747",-2.254,-1.05225032597376,4.59611938185751
"2748",-2.253,-1.04466138940879,4.59250720765274
"2749",-2.252,-1.03707245284383,4.58889169845667
"2750",-2.251,-1.02948351627887,4.58527285791301
"2751",-2.25,-1.02189457971391,4.58165068966545
"2752",-2.249,-1.01430564314895,4.57802519735771
"2753",-2.248,-1.00671670658398,4.57439638463349
"2754",-2.247,-0.999127770019022,4.57076425513649
"2755",-2.246,-0.991538833454065,4.56712881251043
"2756",-2.245,-0.983949896889104,4.56349006039899
"2757",-2.244,-0.97636096032414,4.5598480024459
"2758",-2.243,-0.968772023759179,4.55620264229485
"2759",-2.242,-0.961183087194218,4.55255398358955
"2760",-2.241,-0.953594150629257,4.5489020299737
"2761",-2.24,-0.946005214064293,4.54524678509101
"2762",-2.239,-0.938416277499332,4.54158825258519
"2763",-2.238,-0.930827340934371,4.53792643609993
"2764",-2.237,-0.923238404369414,4.53426133927895
"2765",-2.236,-0.91564946780445,4.53059296576595
"2766",-2.235,-0.908060531239489,4.52692131920463
"2767",-2.234,-0.900471594674528,4.5232464032387
"2768",-2.233,-0.892882658109567,4.51956822151187
"2769",-2.232,-0.885293721544603,4.51588677766783
"2770",-2.231,-0.877704784979642,4.5122020753503
"2771",-2.23,-0.870115848414681,4.50851411820298
"2772",-2.229,-0.86252691184972,4.50482290986957
"2773",-2.228,-0.854937975284759,4.50112845399377
"2774",-2.227,-0.847349038719798,4.49743075421931
"2775",-2.226,-0.839760102154838,4.49372981418987
"2776",-2.225,-0.832171165589877,4.49002563754917
"2777",-2.224,-0.824582229024912,4.4863182279409
"2778",-2.223,-0.816993292459951,4.48260758900878
"2779",-2.222,-0.809404355894991,4.4788937243965
"2780",-2.221,-0.80181541933003,4.47517663774778
"2781",-2.22,-0.794226482765065,4.47145633270632
"2782",-2.219,-0.786637546200108,4.46773281291582
"2783",-2.218,-0.779048609635147,4.46400608201999
"2784",-2.217,-0.771459673070186,4.46027614366254
"2785",-2.216,-0.763870736505222,4.45654300148715
"2786",-2.215,-0.756281799940261,4.45280665913756
"2787",-2.214,-0.7486928633753,4.44906712025746
"2788",-2.213,-0.741103926810339,4.44532438849054
"2789",-2.212,-0.733514990245375,4.44157846748053
"2790",-2.211,-0.725926053680414,4.43782936087112
"2791",-2.21,-0.718337117115457,4.43407707230601
"2792",-2.209,-0.710748180550496,4.43032160542893
"2793",-2.208,-0.703159243985532,4.42656296388355
"2794",-2.207,-0.695570307420571,4.4228011513136
"2795",-2.206,-0.68798137085561,4.41903617136278
"2796",-2.205,-0.680392434290649,4.4152680276748
"2797",-2.204,-0.672803497725685,4.41149672389335
"2798",-2.203,-0.665214561160724,4.40772226366214
"2799",-2.202,-0.657625624595763,4.40394465062488
"2800",-2.201,-0.650036688030806,4.40016388842528
"2801",-2.2,-0.642447751465841,4.39637998070703
"2802",-2.199,-0.63485881490088,4.39259293111385
"2803",-2.198,-0.62726987833592,4.38880274328943
"2804",-2.197,-0.619680941770959,4.38500942087749
"2805",-2.196,-0.612092005205994,4.38121296752172
"2806",-2.195,-0.604503068641034,4.37741338686584
"2807",-2.194,-0.596914132076073,4.37361068255355
"2808",-2.193,-0.589325195511112,4.36980485822854
"2809",-2.192,-0.581736258946151,4.36599591753454
"2810",-2.191,-0.57414732238119,4.36218386411524
"2811",-2.19,-0.566558385816229,4.35836870161434
"2812",-2.189,-0.558969449251268,4.35455043367556
"2813",-2.188,-0.551380512686304,4.3507290639426
"2814",-2.187,-0.543791576121343,4.34690459605916
"2815",-2.186,-0.536202639556382,4.34307703366895
"2816",-2.185,-0.528613702991422,4.33924638041567
"2817",-2.184,-0.521024766426461,4.33541263994302
"2818",-2.183,-0.5134358298615,4.33157581589472
"2819",-2.182,-0.505846893296539,4.32773591191447
"2820",-2.181,-0.498257956731578,4.32389293164597
"2821",-2.18,-0.490669020166617,4.32004687873292
"2822",-2.179,-0.483080083601653,4.31619775681904
"2823",-2.178,-0.475491147036692,4.31234556954803
"2824",-2.177,-0.467902210471731,4.30849032056359
"2825",-2.176,-0.46031327390677,4.30463201350943
"2826",-2.175,-0.45272433734181,4.30077065202925
"2827",-2.174,-0.445135400776849,4.29690623976675
"2828",-2.173,-0.437546464211888,4.29303878036565
"2829",-2.172,-0.429957527646927,4.28916827746965
"2830",-2.171,-0.422368591081963,4.28529473472244
"2831",-2.17,-0.414779654517002,4.28141815576775
"2832",-2.169,-0.407190717952041,4.27753854424927
"2833",-2.168,-0.39960178138708,4.2736559038107
"2834",-2.167,-0.392012844822116,4.26977023809575
"2835",-2.166,-0.384423908257155,4.26588155074814
"2836",-2.165,-0.376834971692197,4.26198984541155
"2837",-2.164,-0.369246035127237,4.2580951257297
"2838",-2.163,-0.361657098562272,4.2541973953463
"2839",-2.162,-0.354068161997311,4.25029665790504
"2840",-2.161,-0.346479225432351,4.24639291704963
"2841",-2.16,-0.33889028886739,4.24248617642379
"2842",-2.159,-0.331301352302425,4.23857643967119
"2843",-2.158,-0.323712415737464,4.23466371043557
"2844",-2.157,-0.316123479172504,4.23074799236063
"2845",-2.156,-0.308534542607546,4.22682928909005
"2846",-2.155,-0.300945606042582,4.22290760426756
"2847",-2.154,-0.293356669477621,4.21898294153686
"2848",-2.153,-0.28576773291266,4.21505530454164
"2849",-2.152,-0.278178796347699,4.21112469692563
"2850",-2.151,-0.270589859782735,4.20719112233251
"2851",-2.15,-0.263000923217774,4.20325458440601
"2852",-2.149,-0.255411986652813,4.19931508678981
"2853",-2.148,-0.247823050087852,4.19537263312763
"2854",-2.147,-0.240234113522892,4.19142722706317
"2855",-2.146,-0.232645176957931,4.18747887224014
"2856",-2.145,-0.22505624039297,4.18352757230224
"2857",-2.144,-0.217467303828009,4.17957333089318
"2858",-2.143,-0.209878367263045,4.17561615165665
"2859",-2.142,-0.202289430698084,4.17165603823638
"2860",-2.141,-0.194700494133123,4.16769299427605
"2861",-2.14,-0.187111557568162,4.16372702341939
"2862",-2.139,-0.179522621003201,4.15975812931008
"2863",-2.138,-0.17193368443824,4.15578631559184
"2864",-2.137,-0.16434474787328,4.15181158590837
"2865",-2.136,-0.156755811308319,4.14783394390338
"2866",-2.135,-0.149166874743354,4.14385339322057
"2867",-2.134,-0.141577938178393,4.13986993750364
"2868",-2.133,-0.133989001613433,4.13588358039631
"2869",-2.132,-0.126400065048472,4.13189432554227
"2870",-2.131,-0.118811128483507,4.12790217658523
"2871",-2.13,-0.11122219191855,4.1239071371689
"2872",-2.129,-0.103633255353589,4.11990921093698
"2873",-2.128,-0.0960443187886284,4.11590840153317
"2874",-2.127,-0.088455382223664,4.11190471260119
"2875",-2.126,-0.0808664456587032,4.10789814778474
"2876",-2.125,-0.0732775090937423,4.10388871072751
"2877",-2.124,-0.0656885725287815,4.09987640507322
"2878",-2.123,-0.0580996359638171,4.09586123446557
"2879",-2.122,-0.0505106993988562,4.09184320254827
"2880",-2.121,-0.0429217628338989,4.08782231296501
"2881",-2.12,-0.0353328262689381,4.08379856935952
"2882",-2.119,-0.0277438897039737,4.07977197537548
"2883",-2.118,-0.0201549531390128,4.07574253465661
"2884",-2.117,-0.012566016574052,4.07171025084661
"2885",-2.116,-0.00497708000909114,4.06767512758919
"2886",-2.115,0.00261185655587326,4.06363716852804
"2887",-2.114,0.0102007931208341,4.05959637730689
"2888",-2.113,0.017789729685795,4.05555275756942
"2889",-2.112,0.0253786662507522,4.05150631295935
"2890",-2.111,0.0329676028157166,4.04745704712038
"2891",-2.11,0.0405565393806775,4.04340496369621
"2892",-2.109,0.0481454759456383,4.03935006633056
"2893",-2.108,0.0557344125105992,4.03529235866712
"2894",-2.107,0.0633233490755636,4.0312318443496
"2895",-2.106,0.0709122856405244,4.02716852702171
"2896",-2.105,0.0785012222054835,4.02310241032714
"2897",-2.104,0.0860901587704443,4.01903349790962
"2898",-2.103,0.0936790953354087,4.01496179341282
"2899",-2.102,0.10126803190037,4.01088730048049
"2900",-2.101,0.10885696846533,4.0068100227563
"2901",-2.1,0.11644590503029,4.00272996388396
"2902",-2.099,0.124034841595254,3.99864712750718
"2903",-2.098,0.131623778160215,3.99456151726967
"2904",-2.097,0.139212714725176,3.99047313681513
"2905",-2.096,0.146801651290135,3.98638198978726
"2906",-2.095,0.154390587855099,3.98228807982978
"2907",-2.094,0.16197952442006,3.97819141058637
"2908",-2.093,0.169568460985021,3.97409198570076
"2909",-2.092,0.177157397549982,3.96998980881665
"2910",-2.091,0.184746334114944,3.96588488357773
"2911",-2.09,0.192335270679905,3.96177721362772
"2912",-2.089,0.199924207244866,3.95766680261032
"2913",-2.088,0.207513143809827,3.95355365416924
"2914",-2.087,0.215102080374789,3.94943777194817
"2915",-2.086,0.22269101693975,3.94531915959083
"2916",-2.085,0.230279953504711,3.94119782074092
"2917",-2.084,0.237868890069672,3.93707375904214
"2918",-2.083,0.245457826634635,3.93294697813821
"2919",-2.082,0.253046763199595,3.92881748167281
"2920",-2.081,0.260635699764556,3.92468527328967
"2921",-2.08,0.268224636329517,3.92055035663249
"2922",-2.079,0.275813572894481,3.91641273534496
"2923",-2.078,0.283402509459441,3.91227241307079
"2924",-2.077,0.290991446024401,3.9081293934537
"2925",-2.076,0.298580382589362,3.90398368013738
"2926",-2.075,0.306169319154327,3.89983527676554
"2927",-2.074,0.313758255719286,3.89568418698189
"2928",-2.073,0.321347192284247,3.89153041443012
"2929",-2.072,0.328936128849207,3.88737396275395
"2930",-2.071,0.336525065414172,3.88321483559708
"2931",-2.07,0.344114001979133,3.87905303660321
"2932",-2.069,0.351702938544092,3.87488856941606
"2933",-2.068,0.359291875109053,3.87072143767931
"2934",-2.067,0.366880811674017,3.86655164503669
"2935",-2.066,0.374469748238978,3.86237919513189
"2936",-2.065,0.382058684803937,3.85820409160862
"2937",-2.064,0.389647621368898,3.85402633811058
"2938",-2.063,0.397236557933862,3.84984593828149
"2939",-2.062,0.404825494498823,3.84566289576503
"2940",-2.061,0.412414431063784,3.84147721420493
"2941",-2.06,0.420003367628743,3.83728889724488
"2942",-2.059,0.427592304193707,3.83309794852859
"2943",-2.058,0.435181240758668,3.82890437169977
"2944",-2.057,0.442770177323629,3.82470817040211
"2945",-2.056,0.450359113888588,3.82050934827933
"2946",-2.055,0.457948050453549,3.81630790897513
"2947",-2.054,0.465536987018513,3.8121038561332
"2948",-2.053,0.473125923583474,3.80789719339727
"2949",-2.052,0.480714860148435,3.80368792441104
"2950",-2.051,0.488303796713394,3.7994760528182
"2951",-2.05,0.495892733278358,3.79526158226246
"2952",-2.049,0.503481669843319,3.79104451638754
"2953",-2.048,0.51107060640828,3.78682485883713
"2954",-2.047,0.518659542973241,3.78260261325494
"2955",-2.046,0.526248479538204,3.77837778328467
"2956",-2.045,0.533837416103164,3.77415037257003
"2957",-2.044,0.541426352668125,3.76992038475472
"2958",-2.043,0.549015289233086,3.76568782348245
"2959",-2.042,0.556604225798049,3.76145269239693
"2960",-2.041,0.56419316236301,3.75721499514185
"2961",-2.04,0.57178209892797,3.75297473536093
"2962",-2.039,0.579371035492931,3.74873191669787
"2963",-2.038,0.586959972057894,3.74448654279637
"2964",-2.037,0.594548908622855,3.74023861730014
"2965",-2.036,0.602137845187816,3.73598814385288
"2966",-2.035,0.609726781752777,3.7317351260983
"2967",-2.034,0.617315718317741,3.72747956768011
"2968",-2.033,0.6249046548827,3.723221472242
"2969",-2.032,0.632493591447661,3.71896084342769
"2970",-2.031,0.640082528012622,3.71469768488087
"2971",-2.03,0.647671464577586,3.71043200024526
"2972",-2.029,0.655260401142545,3.70616379316456
"2973",-2.028,0.662849337707506,3.70189306728247
"2974",-2.027,0.670438274272467,3.69761982624269
"2975",-2.026,0.678027210837431,3.69334407368894
"2976",-2.025,0.685616147402392,3.68906581326492
"2977",-2.024,0.693205083967351,3.68478504861434
"2978",-2.023,0.700794020532312,3.68050178338089
"2979",-2.022,0.708382957097276,3.67621602120828
"2980",-2.021,0.715971893662237,3.67192776574022
"2981",-2.02,0.723560830227196,3.66763702062042
"2982",-2.019,0.731149766792157,3.66334378949257
"2983",-2.018,0.738738703357122,3.65904807600039
"2984",-2.017,0.746327639922082,3.65474988378757
"2985",-2.016,0.753916576487043,3.65044921649783
"2986",-2.015,0.761505513052002,3.64614607777486
"2987",-2.014,0.769094449616967,3.64184047126238
"2988",-2.013,0.776683386181928,3.63753240060408
"2989",-2.012,0.784272322746888,3.63322186944368
"2990",-2.011,0.791861259311847,3.62890888142488
"2991",-2.01,0.799450195876812,3.62459344019137
"2992",-2.009,0.807039132441773,3.62027554938688
"2993",-2.008,0.814628069006734,3.61595521265511
"2994",-2.007,0.822217005571694,3.61163243363974
"2995",-2.006,0.829805942136657,3.6073072159845
"2996",-2.005,0.837394878701618,3.60297956333309
"2997",-2.004,0.844983815266579,3.59864947932921
"2998",-2.003,0.85257275183154,3.59431696761657
"2999",-2.002,0.860161688396502,3.58998203183887
"3000",-2.001,0.867750624961463,3.58564467563982
"3001",-2,0.875339561526424,3.58130490266312
"3002",-1.999,0.882928498091385,3.57696271655247
"3003",-1.998,0.890517434656349,3.57261812095159
"3004",-1.997,0.898106371221308,3.56827111950418
"3005",-1.996,0.905695307786269,3.56392171585394
"3006",-1.995,0.91328424435123,3.55956991364458
"3007",-1.994,0.920873180916194,3.5552157165198
"3008",-1.993,0.928462117481153,3.55085912812331
"3009",-1.992,0.936051054046114,3.5465001520988
"3010",-1.991,0.943639990611075,3.54213879209
"3011",-1.99,0.951228927176039,3.5377750517406
"3012",-1.989,0.958817863741,3.53340893469431
"3013",-1.988,0.966406800305959,3.52904044459483
"3014",-1.987,0.97399573687092,3.52466958508586
"3015",-1.986,0.981584673435885,3.52029635981112
"3016",-1.985,0.989173610000845,3.5159207724143
"3017",-1.984,0.996762546565805,3.51154282653912
"3018",-1.983,1.00435148313077,3.50716252582928
"3019",-1.982,1.01194041969573,3.50277987392847
"3020",-1.981,1.01952935626069,3.49839487448041
"3021",-1.98,1.02711829282565,3.49400753112881
"3022",-1.979,1.03470722939061,3.48961784751736
"3023",-1.978,1.04229616595557,3.48522582728977
"3024",-1.977,1.04988510252054,3.48083147408976
"3025",-1.976,1.0574740390855,3.47643479156101
"3026",-1.975,1.06506297565046,3.47203578334724
"3027",-1.974,1.07265191221542,3.46763445309215
"3028",-1.973,1.08024084878038,3.46323080443945
"3029",-1.972,1.08782978534534,3.45882484103284
"3030",-1.971,1.0954187219103,3.45441656651602
"3031",-1.97,1.10300765847527,3.45000598453271
"3032",-1.969,1.11059659504023,3.44559309872661
